@RELATION IconPrediction

   @ATTRIBUTE grad1  NUMERIC
   @ATTRIBUTE grad2   NUMERIC
   @ATTRIBUTE grad3  NUMERIC
   @ATTRIBUTE grad4   NUMERIC
   @ATTRIBUTE grad5  NUMERIC
   @ATTRIBUTE grad6   NUMERIC
   @ATTRIBUTE grad7  NUMERIC
   @ATTRIBUTE grad8   NUMERIC
   @ATTRIBUTE grad9   NUMERIC
   @ATTRIBUTE class  {-1,0,1,2}
   
@data
0.019824002,0.012132475,0.019955831,0.027708286,0.11834315,0.038646825,0.016945248,0.050969627,0.039070383,0
0.11774165,0.096918061,0.012344815,0.015185839,0.052321922,0.013175632,0.0071687582,0.014850291,0.070741467,0
0.080297463,0.038902912,0.041817173,0.023720969,0.083436251,0.024721626,0.061115194,0.069383539,0.093568042,0
0.090952717,0.085081242,0.042460471,0.034614306,0.11381084,0.01674496,0.01095116,0.022447752,0.036694791,0
0.16770339,0.056427769,0.038484398,0.031026993,0.06962508,0.050861552,0.053680234,0.044346239,0.13741338,0
0.060528778,0.0111777,0.018416816,0.0086972592,0.039543882,0.0066088084,0.014411366,0.011277316,0.062483393,0
0.029359641,0.012927894,0.015799228,0.011612761,0.12055665,0.014694103,0.026224326,0.026120815,0.023359194,0
0.10357077,0.043662153,0.049260482,0.062682554,0.12460495,0.052157175,0.059705399,0.052567378,0.0748666,0
0.06303215,0.044325173,0.058057975,0.039858531,0.087845817,0.012221683,0.062193688,0.044563923,0.071154863,0
0.021167571,0.040110629,0.014572694,0.0031072455,0.01840435,0.0074604857,0.0059877359,0.023821451,0.018124813,0
0.040206529,0.018650236,0.016338069,0.025069691,0.087079369,0.029268846,0.043978702,0.034638911,0.030619316,0
0.080699794,0.02180386,0.018685622,0.031575006,0.10742065,0.011612481,0.010159369,0.013438393,0.08216098,0
0.0012515726,5.4312877E-005,0.0001082434,0.0006046772,0.16610992,0.0004785859,0.0004126283,0.0005503882,0.0012812336,0
0.0027874641,0.001921795,0.0018497542,0.0013895696,0.011602525,0.0005252122,0.0029053662,0.0042486475,0.0024479993,0
0.1486817,0.063079461,0.049292903,0.046366554,0.13518031,0.04094905,0.062310334,0.06310688,0.14889391,0
0.018149432,0.01668738,0.017600305,0.0084781246,0.19168857,0.011595812,0.010422277,0.023972405,0.017707042,0
0.035203882,0.019183047,0.013878075,0.02186971,0.021307811,0.021700189,0.018196905,0.016770661,0.038177796,0
0.039587185,0.0015454725,0.0046246438,0,0.014516215,0,0.0060475445,0.0020209842,0.039587185,0
0.16693041,0.034985173,0.045906574,0.021362569,0.16059786,0.017034953,0.068479992,0.044223264,0.16568416,0
0.070913836,0.067663111,0.030013725,0.031821903,0.046641573,0.024829043,0.039516892,0.034344085,0.067883417,0
0.013791366,0.006378145,0.0067173312,0.0077558625,0.07418523,0.0043690288,0.0048145168,0.0048794812,0.01227325,0
0,0,0,0,0,0,0,0,0,0
0,0.0009661022,0.0028909463,0,0.091403857,0,0,0,0,0
0.0018267911,0.0009860107,0.0022959684,0.0041368357,0.10158037,0.0035492324,0.0010450004,0.0006315929,0.0016486053,0
0,0,0,0,0.11398973,0,0,0,0,0
0.015850596,0.014803801,0.0442985,0,0.14643665,0.0003767448,0.01736925,0.0058045061,0.015850596,0
0,0,0,0,0,0,0,0,0,0
0.012522302,0.0040845205,0.0047807456,0.004585587,0.051583841,0.0040082647,0.0037856037,0.0020988337,0.016818175,0
0.11617941,0.052812263,0.066669255,0.036437675,0.066319749,0.032955598,0.043694779,0.045252018,0.10905757,0
0.059207596,0.037596423,0.029062139,0.020549154,0.073262714,0.035463046,0.026881216,0.017690957,0.048914179,0
0,0,0,0,0,0,0,0,0,0
0.09370219,0.040964335,0.031958628,0.0451774,0.25859004,0.04445117,0.08177942,0.049909063,0.087588802,0
0.058576912,0.065012164,0.04392368,0.014012383,0.11338528,0.0097700562,0.013067564,0.011691824,0.021104153,0
0.014281927,0.0097958921,0.0070115412,0.0076261512,0.034861825,0.0092640799,0.021635676,0.017234126,0.012418361,0
0,0,0,0,0.055332791,0,0,0,0,0
0,0,0,0,0.36644357,0,0,0,0,0
0.04149127,0.0066971253,0.014176155,0.056625973,0.12752585,0.040103573,0.019712038,0.004993957,0.07812342,0
0,0,0,0,0,0,0,0,0,0
4.9507871E-006,3.5199466E-006,0.000010533,6.8834343E-005,0.14605233,4.2014839E-005,6.5765516E-006,2.1977678E-006,4.9507871E-006,0
0.049136404,0.074039407,0.030782973,0.012323012,0.024794057,0.0054593408,0.012142139,0.0093382206,0.022834936,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.043964893,0.036382243,0.030876564,0.029942296,0.059569594,0.022818597,0.029805582,0.04120959,0.055142283,0
0.026996395,0.01028532,0.0062252735,0.004673488,0.017450863,0.0097916806,0.01590367,0.015696108,0.029912127,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.13654485,0,0,0.0001298402,2.6904379E-005,0
0.015333601,0.0087091653,0.017017178,0.014949654,0.15552941,0.020606184,0.014856315,0.010062787,0.0076993802,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0025174797,0,0,0,0,0
0.048252963,0.012304163,0.012625387,0.019513873,0.28171018,0.018100938,0.030889802,0.024315888,0.055953179,0
0.029155046,0.010657804,0.0095123993,0.016199388,0.036738038,0.021144813,0.022394905,0.025719667,0.041938592,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.16330035,0,0,0,0,0
0.025968645,0.0096908789,0.007520298,0.010669129,0.086435758,0.015595638,0.011346848,0.009596712,0.02093368,0
0.042234827,0.033992171,0.052101046,0.030098876,0.073397145,0.051332004,0.062283911,0.048782427,0.021381918,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0.0001806078,0.086097822,1.5046454E-005,0,0,0,0
0.040545244,0.028851416,0.042975068,0.020919761,0.080628477,0.041577585,0.044721216,0.031302903,0.03416495,0
0.0042331661,0.0028307976,0.003217645,0.0012199506,0.1319887,0.0016581635,0.0028901771,0.0017025594,0.0035994891,0
0,0,0,0,0,0,0,0,0,0
0.0002810343,0,0,0,0.10682575,0,0,0,0.0002810343,0
0.0007292469,0.0007377611,0.0008549925,0.0014641955,0.13202786,0.0024326348,0.0013963479,0.000781434,0.0005666948,0
0.027648585,0.015387347,0.0316399,0.032480672,0.041229229,0.023580205,0.034630608,0.036780614,0.025360757,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.024996456,0.010858187,0.012226767,0.022552591,0.033453044,0.010532997,0.018499816,0.03331314,0.039732572,0
0.0006302311,0.0007372414,0.0004543909,0.0008299687,0.028497804,0.0005152322,0.0007752191,0.000475035,0.0004369714,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.091359347,0,0,0,0,0
0,0,0,0,0.15449512,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0098667238,0.0037871143,0.0025636528,0.0020982432,0.054918572,0.0042725913,0.0069855368,0.014840108,0.012082431,0
0.0023702881,0.0018723297,0.0014816372,0.000543953,0.008169001,0.0004409715,0.0006520366,0.0011463918,0.0017231737,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.069879524,0.01683794,0.0080418186,0.0070185508,0.058386222,0.013117407,0.011899682,0.017262265,0.064586043,0
0.0040667434,0.0033327586,0.0018007652,0.0016150663,0.13366866,0.0011145497,0.0003822779,0.0008191685,0.0022688392,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.038871266,0.004652522,0.02136744,0.017642824,0.34409302,0.023640577,0.034953754,0.0087880064,0.021194344,0
0.012808941,0.035743225,0.06985537,0.02194063,0.073696323,0.018496627,0.071492672,0.03653824,0.01509942,1
0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.23844349,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0.070359096,0.014820753,0.024264012,0.032417707,0.071982414,0.021439331,0.014855459,0.015070831,0.069276482,-1
0.062002324,0.010106916,0.048526913,0.027475698,0.1218757,0.010290628,0.011157188,0.0049809655,0.063677385,1
0.11554912,0.0081094187,0.030981727,0.019307259,0.023184219,0.025049867,0.056742635,0.011769306,0.11760954,1
0.039423533,0.0027418835,0.0066088159,0.0083468463,0.098278105,0.005578463,0.0066348687,0.0037163333,0.03860173,1
0.017370779,0.0014729897,0.0020675696,0.0015230303,0.1189173,0.0010402659,0.000680496,0.0007912001,0.017260499,1
0.05203883,0.053873215,0.069682457,0.046014536,0.084102683,0.042067088,0.053040471,0.033928037,0.090674527,1
0.0067848251,0.0018514087,0.006331116,0.0029602253,0.049774546,0.0024155718,0.0047704922,0.0078069763,0.0056824218,1
0.0006734343,3.8366517E-005,3.0370835E-005,0.0001299598,0.0013526742,0.0003035482,0.0003292753,0.0001937983,0.0007887458,1
0.098002248,0.055528075,0.063736901,0.037352189,0.084248483,0.054085247,0.056198355,0.030965097,0.089975856,1
0.03383556,0.030263975,0.041793749,0.02776129,0.088607281,0.026474895,0.01340028,0.017602069,0.042297293,1
0.014090824,0.0085622277,0.0062824921,0.0046360618,0.0076006022,0.0039209602,0.011500431,0.010173494,0.01748896,1
0.15555795,0.078106917,0.10020921,0.1150636,0.13130397,0.11582947,0.12619704,0.050313018,0.15317515,1
0.068810873,0.025564017,0.080970295,0.054779094,0.11898831,0.044461787,0.067026332,0.01414588,0.076646291,1
0.012880273,0.011235218,0.035288803,0.014561151,0.15768249,0.014058772,0.025768204,0.0093242042,0.016505286,1
0.046756662,0.045028783,0.044761341,0.016777955,0.060143985,0.03047939,0.045491729,0.027444491,0.045737609,1
0.10499129,0.05448347,0.057874769,0.045874298,0.13997021,0.060086507,0.059393845,0.037138548,0.11529898,1
0.041531079,0.042730171,0.053798389,0.054451391,0.12075145,0.038725004,0.021349238,0.018533388,0.023969172,1
0.12900686,0.073356636,0.079848401,0.04379518,0.12308802,0.045283612,0.077871017,0.066801041,0.11178832,1
0.036156222,0.014847423,0.015431833,0.027275112,0.1114687,0.033694275,0.048550811,0.012510462,0.037289519,1
0.10575284,0.045716554,0.060550109,0.040623724,0.12859289,0.047726735,0.058143243,0.027822062,0.10431993,1
0.12118441,0.080390781,0.1219269,0.072036952,0.1704585,0.054354198,0.083221897,0.063807115,0.13700499,1
0.014608026,0.0029449291,0.0040103421,0.0037644994,0.068476863,0.0035727744,0.0059265229,0.0041954853,0.014207897,1
0.070706636,0.060228735,0.056478761,0.035790902,0.088931963,0.05113855,0.074427612,0.069454767,0.074347518,1
0.032261722,0.047067001,0.033515643,0.019863086,0.12830627,0.021087611,0.04133331,0.054884076,0.04280813,1
0.0002886206,4.492906E-005,0.0001354566,0.0029258127,0.29502931,0.0038620788,0.0006111608,0.000217531,0.0002971712,1
0.0060751098,0.0051456797,0.006180652,0.0016829894,0.018564703,0.0028774608,0.0022374524,0.003148488,0.0054680104,1
0.056720909,0.040665403,0.060110718,0.031023741,0.094088085,0.032654937,0.046313494,0.041866414,0.068576582,1
0.038387369,0.021430245,0.028650276,0.011176382,0.20071253,0.011360127,0.032607917,0.027834006,0.038627714,1
0.016185621,0.01772017,0.02663134,0.026167527,0.052897349,0.014655631,0.024303529,0.019633997,0.0071746437,1
0.093177244,0.035491426,0.051404379,0.054891251,0.10980616,0.052979868,0.073460199,0.050393716,0.097303018,1
0.037957676,0.040740192,0.049910516,0.027344611,0.071221046,0.017454209,0.027392713,0.026970671,0.023807492,1
0.11436381,0.065509759,0.094699398,0.057013255,0.13087083,0.043445453,0.061984457,0.071095891,0.11252455,1
0.0364062,0.035216715,0.023816399,0.02305939,0.081196524,0.047667757,0.07240922,0.049818765,0.038154002,1
0.092765912,0.056093894,0.052278373,0.048736334,0.089822575,0.050045978,0.056474634,0.052532185,0.093548715,1
0.048932601,0.028305084,0.040429618,0.029761966,0.084301084,0.058422823,0.063039921,0.04510681,0.040738601,1
0.063243844,0.066093944,0.071351968,0.057748228,0.12020972,0.062826328,0.045503326,0.032712117,0.052316062,1
0.055583686,0.013645563,0.014922583,0.019509407,0.10892852,0.022584513,0.013159029,0.019911878,0.04565867,1
0.04894504,0.062115997,0.065359496,0.031495485,0.093554221,0.04822005,0.046596665,0.040724218,0.056987707,1
0.093278304,0.051787853,0.07748615,0.035604663,0.096658662,0.030975012,0.039391283,0.028284324,0.092434391,1
0.04999489,0.029301021,0.032281168,0.021318214,0.15630662,0.03037033,0.047640789,0.037398793,0.043114897,1
0.10022447,0.10303929,0.12226992,0.05619707,0.14727965,0.062055886,0.084041551,0.079183891,0.11430188,1
0.03569375,0.022084767,0.022548558,0.013638886,0.078778461,0.016588351,0.046607815,0.034267608,0.032859556,1
0.043114625,0.01777073,0.017089171,0.013825176,0.12033348,0.016534746,0.03631581,0.029925846,0.043949541,1
0.058422558,0.043434035,0.042560104,0.045592107,0.12155102,0.057994138,0.092480972,0.058345638,0.075580329,1
0.11844479,0.072581522,0.092087783,0.050590236,0.11639085,0.052741133,0.11681571,0.096786283,0.12880188,1
0.11364374,0.051380239,0.038389243,0.038052037,0.11342365,0.020726254,0.018953104,0.043994933,0.11125359,1
0.023121232,0.020208538,0.020408001,0.021823218,0.092624843,0.037933536,0.042621627,0.034807034,0.024753531,1
0.091913164,0.041732673,0.057154208,0.042860836,0.17382303,0.021283424,0.040757254,0.040545724,0.092164941,1
0.063043222,0.016360197,0.010976234,0.016208889,0.20197159,0.017458212,0.020406727,0.017687865,0.06561932,0
0.0017275268,0.0015353906,0.0011614579,0.0017567642,0.027444022,0.0023802607,0.0017213159,0.0011046428,0.0018935942,0
0.087323993,0.033172861,0.04878461,0.033732835,0.089183487,0.032457713,0.069821566,0.05796865,0.086487353,0
0.014904076,0.0062788683,0.0058587231,0.0064302315,0.21863756,0.017608797,0.026022971,0.013554546,0.010062449,0
0.013804602,0.0039540301,0.0029768399,0.013383893,0.049417749,0.023195427,0.014111908,0.017235558,0.020607777,0
0.14152482,0.010081963,0.015380342,0.012483746,0.058548432,0.016320601,0.017264508,0.0107214,0.13785431,0
0.044174071,0.032018524,0.037011869,0.018977584,0.08130084,0.031102814,0.048889913,0.032710683,0.032910589,0
0.039690331,0.018661484,0.016991923,0.058235262,0.091165073,0.058835432,0.026773021,0.022500306,0.034167618,0
0.013247414,0.01558173,0.03607697,0.034131788,0.10936436,0.014767768,0.011137759,0.009896012,0.013283306,0
0.064721853,0.034406524,0.031751037,0.021928659,0.050982259,0.029687006,0.040718477,0.041628584,0.067144677,0
0.0084683727,0.01317926,0.0072131837,0.0029659728,0.017656077,0.0023202579,0.0045758062,0.0046160105,0.0071522137,0
0.074186012,0.018104985,0.040680427,0.031752359,0.18353088,0.038061835,0.04137066,0.043526009,0.075982392,0
0.010364413,0.0062729041,0.0034719361,0.0057540513,0.13662626,0.0057483106,0.0072548585,0.0037724199,0.012101337,0
0.077760935,0.061230786,0.058893327,0.030213572,0.078335807,0.034837112,0.051003296,0.045875255,0.078870498,0
0.078705996,0.045447968,0.061113019,0.038035214,0.10392173,0.028811181,0.039396133,0.032218806,0.079229735,0
0.020666294,0.0063764914,0.0072462484,0.0067639938,0.10143469,0.010830481,0.021985473,0.013124469,0.019564711,0
0.14751229,0.064827666,0.085294768,0.066762917,0.14953901,0.027756538,0.07588844,0.057247896,0.13000783,0
0.048555773,0.024549209,0.024461219,0.018128943,0.1010885,0.022752784,0.034597408,0.029337322,0.048925243,0
0.049978722,0.038651429,0.053190582,0.019667454,0.06107606,0.014980284,0.058580492,0.038549617,0.059982792,0
0.080614574,0.068533458,0.071331389,0.04185167,0.08884386,0.023276512,0.066079497,0.070121877,0.065277591,0
0.067908883,0.011605816,0.0043724524,0.005822496,0.091311656,0.0085589923,0.0091703739,0.016773459,0.080135755,0
0.079575621,0.010539625,0.0085437866,0.0074474178,0.092132062,0.018197792,0.022632856,0.010458838,0.077798776,0
0.02399236,0.049148865,0.053771216,0.034467708,0.11981159,0.050134517,0.066657417,0.064710014,0.041110206,0
0.014857023,0.005096022,0.0002658817,0.0029151256,0.35799229,0.001293514,0.0008669142,0.0018233559,0.016306495,0
0.013831606,0.001058765,0.0032204259,0.001284382,0.1301076,0.0039794371,0.010804477,0.0043115551,0.013976837,0
0.059354704,0.0041434718,0.0069175232,0.0014914004,0.043490618,0.0076963929,0.015254917,0.018839456,0.053576216,0
0.052482951,0.0025027907,0.009238869,0.018833773,0.19098926,0.009845593,0.0042979633,0.011542876,0.026448231,0
0.024261286,0.011501746,0.008584287,0.0086216964,0.043494366,0.0064067161,0.0062712375,0.0015361831,0.022222614,0
0.0016028249,0.0002201255,0.0016995439,0.0001227525,0.0045984122,0.0016453697,0.0002719252,0.0008307161,0.0019658545,0
0.07818263,0.023974795,0.056458496,0.02312631,0.071505427,0.027307026,0.037419878,0.02636604,0.06264133,0
0.05829728,0.059146192,0.074684314,0.021008745,0.082496248,0.042297728,0.069423363,0.052578419,0.058208417,0
0.014555425,0.020069648,0.026057698,0.012733283,0.030325999,0.012992421,0.026477521,0.032579657,0.018516593,0
0.032888196,0.023643853,0.035417106,0.014320862,0.25745577,0.016841859,0.046088636,0.030723497,0.026617393,0
0.0061351461,0.0073684067,0.015547602,0.010448257,0.0525866,0.0077917804,0.014096563,0.011727768,0.013978234,0
0.077674702,0.034873117,0.06276428,0.029483633,0.15302294,0.057725757,0.074530385,0.13609664,0.12746453,0
0.031891048,0.036951143,0.019287648,0.041328028,0.10288887,0.031165665,0.01278975,0.033927932,0.023397949,0
0.030462874,0.010310305,0.014062962,0.011111522,0.033359054,0.0026974585,0.0052779382,0.0075603598,0.029780906,0
0.074018329,0.033015274,0.056618378,0.024123518,0.064345032,0.0188215,0.035484269,0.047204267,0.087405868,0
0.032670267,0.039373603,0.056427576,0.048992295,0.15222964,0.034196418,0.014769283,0.019486004,0.025870472,0
0.028916601,0.015040159,0.016267778,0.020302389,0.053306095,0.020813206,0.02202474,0.018789493,0.016632542,0
0.0070722783,0.014668494,0.016947318,0.010969021,0.032800645,0.0095760943,0.027520822,0.013608667,0.0069357632,0
0.067766331,0.063322768,0.03328681,0.015996616,0.15844876,0.03076138,0.028996632,0.067937598,0.072417192,0
0.045508724,0.024865417,0.027246375,0.024700623,0.083639435,0.032404188,0.040424645,0.046318203,0.053136814,0
0.04724272,0.01621628,0.01710443,0.031059708,0.037667029,0.0038337186,0.009295607,0.0092352377,0.052358404,0
0.085794687,0.090439349,0.062965281,0.028674487,0.090165623,0.041957811,0.076153047,0.074365735,0.064967915,0
0.031335223,0.02670823,0.023066482,0.020079559,0.11798856,0.027392635,0.027237473,0.026132595,0.020868851,0
0.051242482,0.042106099,0.015875774,0.0094962912,0.041965775,0.018461443,0.023565687,0.036403313,0.051104363,0
0.0069601648,0.0001468572,0.0018430395,0.0018122055,0.16610992,0.0005094562,0.0027092907,0.0018532487,0.0089376057,0
0.096463867,0.011564561,0.0152002,0.017056327,0.037161786,0.019226011,0.020072397,0.088803947,0.096146837,0
0.1082484,0.032909337,0.022674082,0.011241637,0.033753373,0.014762266,0.017008813,0.038968228,0.11081473,0
0.0032489777,0.0008912649,0.0016031009,0.004443055,0.18972078,0.0043728417,0.0051357099,0.0025827968,0.0034271094,0
0.021795306,0.011006279,0.0042204303,0.0054005813,0.015271905,0.0065429546,0.0064318804,0.0065678926,0.026419729,0
0.065724626,0.0019866854,0.005944917,0,0.084554076,0,0.027759271,0.0092766806,0.065724626,0
0.071518503,0.0089542475,0.019890791,0.000894391,0.097073689,0.0013803409,0.01976775,0.014007395,0.072206736,0
0.030457269,0.020278681,0.013399726,0.012241155,0.012991171,0.0056696851,0.010991217,0.01170907,0.038269307,0
0.012903536,0.0045838747,0.010879471,0.013789132,0.082256444,0.0157557,0.0042072968,0.003634878,0.016036613,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0009570701,0.0004410925,0.0006553922,0.0017249621,0.10152484,0.0008760468,0.0004521077,0.0005428435,0.0005223926,0
0,0,0,0,0.11620359,0,0,0,0,0
0.02338952,0.016926799,0.050651323,0,0.20641729,0,0.061091542,0.020415749,0.02338952,0
0,0,0,0,0,0,0,0,0,0
0.010041062,0.0052092276,0.010913816,0.0040777004,0.038340162,0.0043967324,0.003554187,0.0072029885,0.012142331,0
0.080569379,0.034634851,0.030643644,0.028612206,0.059320603,0.031065509,0.058395479,0.036498271,0.074962549,0
0.10240697,0.10196519,0.098555177,0.027461143,0.120764,0.036519647,0.036606498,0.025896881,0.049623258,0
0,0,0,0,0,0,0,0,0,0
0.05920681,0.027888916,0.025717404,0.037831455,0.17429262,0.03368862,0.04631396,0.031634137,0.054413982,0
0.072830044,0.055391733,0.045429289,0.024404721,0.13746825,0.026653811,0.07286264,0.068666399,0.078287646,0
0.020996077,0.014446366,0.032779828,0.024726748,0.060049377,0.014928943,0.015739961,0.008591109,0.024703244,0
0,0,0,0,0.037153509,0,0,0,0,0
0,0,0,0,0.27898803,0,0,0,0,0
0.089351773,0.012293095,0.0088070743,0.029616218,0.13669619,0.064515255,0.014387435,0.0057266736,0.064050347,0
0,0,0,0,0,0,0,0,0,0
1.0891731E-005,0.000005959,1.7831651E-005,0.0001140073,0.094354108,9.6957319E-006,5.115096E-006,1.7093751E-006,1.0891731E-005,0
0.019525427,0.027224166,0.028069919,0.019936532,0.038928997,0.01428486,0.03198576,0.027697232,0.022870054,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.024981953,0.018290007,0.025733927,0.016509967,0.0296419,0.0092959199,0.0045394204,0.010975853,0.024578886,0
0.10501563,0.027858894,0.069407284,0.011797616,0.14200726,0.034809567,0.11487117,0.038845353,0.10808291,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0009581007,0.0009352003,0.0014878847,0.002046376,0.18850335,0.0011778009,0.0002450117,4.4348133E-005,0.0011051361,0
0.022927156,0.017292621,0.028415605,0.039824344,0.066618793,0.017840493,0.015608198,0.010390666,0.015002402,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.026468044,0,0,0,0,0
0.025273599,0.0097723603,0.010475634,0.017448811,0.14678249,0.015779082,0.012518177,0.014431926,0.028074957,0
0.0022829066,0.0024235044,0.0030738674,0.0049444241,0.01642485,0.0054049436,0.0044258451,0.0027716716,0.0029859911,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.089029856,0,0,0,0,0
0.0024557109,0.0019146302,0.0025519943,0.0047046803,0.17250831,0.0079619475,0.0027069172,0.0021785402,0.0025382466,0
0.018413244,0.013606763,0.021786477,0.010925695,0.035744641,0.021564815,0.018937165,0.015458275,0.013142918,0
0,0,0,0,0,0,0,0,0,0
0.000118777,0.0001923371,0.0010485243,0.0017981856,0.19647896,0.0002747999,0.0001505349,0.000038987,0.0001220113,0
0.026840981,0.012987657,0.019531559,0.0101806,0.049211361,0.015788468,0.024312992,0.011445023,0.026115924,0
0.0007959251,0.0005452389,0.0002756137,0.000071181,0.071652114,0.0007191721,0.0002825258,0.0001718426,0.0002927426,0
0,0,0,0,0,0,0,0,0,0
0.0002185822,0,0,0,0.15718082,0,0,0,0.0002185822,0
7.049182E-005,0.0002388084,0.0001793945,0.0005653705,0.046782799,0.0004621755,0.0003506525,4.8366172E-005,7.1911338E-005,0
0.012501357,0.003484372,0.0025661574,0.0065082121,0.012893648,0.0082939574,0.0058823973,0.010385779,0.014366443,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.026937611,0.018130634,0.030919038,0.02157684,0.028505299,0.024901547,0.037708711,0.039355993,0.027834281,0
0.0015581485,0.0014597137,0.0013329803,0.001247077,0.066892862,0.000957005,0.0008048536,0.0013395806,0.0014583417,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.084763333,0,0,0,0,0
0,0,0,0,0.021288915,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.0048084701,0.0054249032,0.0045683351,0.0026878461,0.026758319,0.001891127,0.0021403222,0.0015932564,0.0041628596,0
0.0005436896,0.0006218875,0.000441787,0.0004014844,0.0071125953,0.0003757568,0.0005085852,0.0003358489,0.0007017991,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.032762446,0.0090590464,0.0047384817,0.0055103628,0.0884009,0.016917663,0.012388641,0.023633072,0.026312165,0
0.0065786806,0.001752686,0.0023634469,0.0021186939,0.058028746,0.0015198304,0.0028058302,0.002606333,0.004271219,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.017471371,0,0,0,0,0
0.0070105698,0.0060659545,0.030003922,0.014772341,0.19780162,0.012822449,0.028240588,0.010176694,0.0056219781,0
0.044369236,0.000333069,0.0002634491,8.0065598E-005,0.0038803548,0.0003872947,0.0002118624,0.0003140776,0.044404235,1
0.11795419,0,0,0,0,0,0,0,0.11795419,1
0,0,0,0,0.13689405,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1
0.20138881,0.033915266,0.049916655,0.060662676,0.12693027,0.0341614,0.036444079,0.028723713,0.20362502,-1
0.086683445,0.0030031796,0.0018683937,0.0005655956,0.12911424,0.003527411,0.0092183352,0.012916045,0.088812754,1
0.11776193,1.9390367E-005,5.8023154E-005,0,8.2461193E-005,0,0,0,0.11776193,1
0.084675886,0.001475109,0.0032754727,0.0007711529,0.094399244,0.0003326274,0.0019593486,0.0010919769,0.084797814,1
0.001275512,0.0017630009,0.0034578128,0.0026028918,0.14873135,0.0033648838,0.0013485057,0.0019716199,0.0018157096,1
0.068432286,0.052892357,0.066020973,0.039838649,0.074455738,0.040477537,0.071449287,0.03363971,0.077182218,1
0.055003967,0.023417756,0.025624512,0.0091371713,0.09828572,0.0061025508,0.020040115,0.03965437,0.050229046,1
0.10308439,0.0018512136,0.0016449292,0.0025821344,0.013143146,0.0014393501,0.0014898399,0.0008418831,0.098439403,1
0.15176646,0.092912652,0.14283374,0.079780318,0.16608045,0.091293544,0.11367399,0.045518842,0.14959282,1
0.049217768,0.034227595,0.019873878,0.018388756,0.075472392,0.0099401297,0.0090527106,0.014354178,0.041615576,1
0.040366825,0.022617666,0.027547792,0.035626486,0.060748756,0.02737993,0.027514385,0.01767013,0.052911162,1
0.029628551,0.011246561,0.048299409,0.023807604,0.048362799,0.030411005,0.027318761,0.0064136628,0.039994512,1
0.052524038,0.027646029,0.046319425,0.030475724,0.17443204,0.032201257,0.038182378,0.021048684,0.06656377,1
0.012393403,0.017552568,0.019893553,0.015534507,0.1779017,0.010354321,0.0064418744,0.0080899093,0.011258259,1
0.068557449,0.03740789,0.04605582,0.029432151,0.096297905,0.034762174,0.035065003,0.020581614,0.065886304,1
0.067473076,0.037916992,0.042277642,0.046489753,0.11682577,0.072032064,0.030428562,0.021219067,0.073558465,1
0.013327069,0.023619691,0.033698373,0.015599942,0.095495284,0.010673346,0.0093627619,0.0091524599,0.016087536,1
0.12020232,0.080406532,0.11898795,0.087368257,0.18471131,0.071030803,0.07194113,0.048066903,0.11569221,1
0.035113748,0.012377908,0.036613185,0.024188438,0.096212782,0.022757933,0.043153897,0.010297219,0.037267692,1
0.11305837,0.04537328,0.032784719,0.0291619,0.072174266,0.044935819,0.043340702,0.031353973,0.10776544,1
0.1090835,0.098098963,0.085628748,0.044581499,0.11844814,0.061492652,0.10367668,0.10337078,0.14866912,1
0.027614743,0.019053072,0.011944287,0.013466509,0.14902399,0.013140699,0.023016449,0.012115808,0.03165416,1
0.038575388,0.041816872,0.058396801,0.03876042,0.12374014,0.033000112,0.057744153,0.037909992,0.042271879,1
